year,month,Fuel_Type,value,fuel_category
2024,6,PLUG-IN HYBRID EV,0.0,Hybrid EV
2024,6,PURE EV,718.0,Electric (EV)
2024,6,STRONG HYBRID EV,4145.0,Hybrid EV
2024,7,CNG ONLY,54.0,CNG/LPG
2024,7,DIESEL,130465.0,Diesel
2024,7,DIESEL/HYBRID,370.0,Diesel
2024,7,ELECTRIC(BOV),6732.0,Electric (EV)
2024,7,LPG ONLY,0.0,CNG/LPG
2024,7,NOT APPLICABLE,3405.0,Unknown/Other
2024,7,PETROL,165014.0,Petrol
2024,7,PETROL/CNG,42804.0,Petrol
2024,7,PETROL/ETHANOL,0.0,Petrol
2024,7,PETROL/HYBRID,21178.0,Petrol
2024,7,PETROL/LPG,553.0,Petrol
2024,7,PLUG-IN HYBRID EV,2.0,Hybrid EV
2024,7,PURE EV,851.0,Electric (EV)
2024,7,STRONG HYBRID EV,6959.0,Hybrid EV
2024,8,CNG ONLY,41.0,CNG/LPG
2024,8,DIESEL,117113.0,Diesel
2024,8,DIESEL/HYBRID,342.0,Diesel
2024,8,ELECTRIC(BOV),4827.0,Electric (EV)
2024,8,LPG ONLY,0.0,CNG/LPG
2024,8,NOT APPLICABLE,3367.0,Unknown/Other
2024,8,PETROL,158162.0,Petrol
2024,8,PETROL/CNG,42853.0,Petrol
2024,8,PETROL/ETHANOL,1.0,Petrol
2024,8,PETROL/HYBRID,20232.0,Petrol
2024,8,PETROL/LPG,488.0,Petrol
2024,8,PLUG-IN HYBRID EV,1.0,Hybrid EV
2024,8,PURE EV,1300.0,Electric (EV)
2024,8,STRONG HYBRID EV,7631.0,Hybrid EV
2024,9,CNG ONLY,31.0,CNG/LPG
2024,9,DIESEL,107674.0,Diesel
2024,9,DIESEL/HYBRID,370.0,Diesel
2024,9,ELECTRIC(BOV),3486.0,Electric (EV)
2024,9,LPG ONLY,0.0,CNG/LPG
2024,9,NOT APPLICABLE,3161.0,Unknown/Other
2024,9,PETROL,139315.0,Petrol
2024,9,PETROL/CNG,37785.0,Petrol
2024,9,PETROL/ETHANOL,3.0,Petrol
2024,9,PETROL/HYBRID,18622.0,Petrol
2024,9,PETROL/LPG,384.0,Petrol
2024,9,PLUG-IN HYBRID EV,11.0,Hybrid EV
2024,9,PURE EV,1983.0,Electric (EV)
2024,9,STRONG HYBRID EV,6664.0,Hybrid EV
2024,10,CNG ONLY,50.0,CNG/LPG
2024,10,DIESEL,144471.0,Diesel
2024,10,DIESEL/HYBRID,513.0,Diesel
2024,10,ELECTRIC(BOV),4751.0,Electric (EV)
2024,10,LPG ONLY,2.0,CNG/LPG
2024,10,NOT APPLICABLE,5526.0,Unknown/Other
2024,10,PETROL,246787.0,Petrol
2024,10,PETROL/CNG,84052.0,Petrol
2024,10,PETROL/ETHANOL,1.0,Petrol
2024,10,PETROL/HYBRID,31104.0,Petrol
2024,10,PETROL/LPG,699.0,Petrol
2024,10,PLUG-IN HYBRID EV,14.0,Hybrid EV
2024,10,PURE EV,5769.0,Electric (EV)
2024,10,STRONG HYBRID EV,9730.0,Hybrid EV
2024,11,CNG ONLY,29.0,CNG/LPG
2024,11,DIESEL,132762.0,Diesel
2024,11,DIESEL/HYBRID,398.0,Diesel
2024,11,ELECTRIC(BOV),3049.0,Electric (EV)
2024,11,LPG ONLY,0.0,CNG/LPG
2024,11,NOT APPLICABLE,4961.0,Unknown/Other
2024,11,PETROL,165718.0,Petrol
2024,11,PETROL/CNG,46808.0,Petrol
2024,11,PETROL/ETHANOL,0.0,Petrol
2024,11,PETROL/HYBRID,19914.0,Petrol
2024,11,PETROL/LPG,431.0,Petrol
2024,11,PLUG-IN HYBRID EV,6.0,Hybrid EV
2024,11,PURE EV,5665.0,Electric (EV)
2024,11,STRONG HYBRID EV,6899.0,Hybrid EV
2024,12,CNG ONLY,30.0,CNG/LPG
2024,12,DIESEL,141703.0,Diesel
2024,12,DIESEL/HYBRID,394.0,Diesel
2024,12,ELECTRIC(BOV),3391.0,Electric (EV)
2024,12,LPG ONLY,0.0,CNG/LPG
2024,12,NOT APPLICABLE,4304.0,Unknown/Other
2024,12,PETROL,154741.0,Petrol
2024,12,PETROL/CNG,41666.0,Petrol
2024,12,PETROL/ETHANOL,1.0,Petrol
2024,12,PETROL/HYBRID,18928.0,Petrol
2024,12,PETROL/LPG,236.0,Petrol
2024,12,PLUG-IN HYBRID EV,7.0,Hybrid EV
2024,12,PURE EV,5297.0,Electric (EV)
2024,12,STRONG HYBRID EV,6982.0,Hybrid EV
2025,1,CNG ONLY,44.0,CNG/LPG
2025,1,DIESEL,162155.0,Diesel
2025,1,DIESEL/HYBRID,538.0,Diesel
2025,1,ELECTRIC(BOV),4129.0,Electric (EV)
2025,1,LPG ONLY,1.0,CNG/LPG
2025,1,NOT APPLICABLE,5021.0,Unknown/Other
2025,1,PETROL,231976.0,Petrol
2025,1,PETROL/CNG,80885.0,Petrol
2025,1,PETROL/ETHANOL,2482.0,Petrol
2025,1,PETROL/HYBRID,30697.0,Petrol
2025,1,PETROL/LPG,540.0,Petrol
2025,1,PLUG-IN HYBRID EV,11.0,Hybrid EV
2025,1,PURE EV,6673.0,Electric (EV)
2025,1,STRONG HYBRID EV,9172.0,Hybrid EV
2025,2,CNG ONLY,35.0,CNG/LPG
2025,2,DIESEL,117259.0,Diesel
2025,2,DIESEL/HYBRID,445.0,Diesel
2025,2,ELECTRIC(BOV),2684.0,Electric (EV)
2025,2,LPG ONLY,0.0,CNG/LPG
2025,2,NOT APPLICABLE,3930.0,Unknown/Other
2025,2,PETROL,135133.0,Petrol
2025,2,PETROL/CNG,46502.0,Petrol
2025,2,PETROL/ETHANOL,11185.0,Petrol
2025,2,PETROL/HYBRID,18139.0,Petrol
2025,2,PETROL/LPG,159.0,Petrol
2025,2,PLUG-IN HYBRID EV,7.0,Hybrid EV
2025,2,PURE EV,6005.0,Electric (EV)
2025,2,STRONG HYBRID EV,7257.0,Hybrid EV
2025,3,CNG ONLY,35.0,CNG/LPG
2025,3,DIESEL,128217.0,Diesel
2025,3,DIESEL/HYBRID,486.0,Diesel
2025,3,ELECTRIC(BOV),3349.0,Electric (EV)
2025,3,LPG ONLY,0.0,CNG/LPG
2025,3,NOT APPLICABLE,4355.0,Unknown/Other
2025,3,PETROL,143285.0,Petrol
2025,3,PETROL/CNG,55823.0,Petrol
2025,3,PETROL/ETHANOL,22016.0,Petrol
2025,3,PETROL/HYBRID,18261.0,Petrol
2025,3,PETROL/LPG,48.0,Petrol
2025,3,PLUG-IN HYBRID EV,12.0,Hybrid EV
2025,3,PURE EV,8622.0,Electric (EV)
2025,3,STRONG HYBRID EV,8154.0,Hybrid EV
2025,4,CNG ONLY,11.0,CNG/LPG
2025,4,DIESEL,22282.0,Diesel
2025,4,DIESEL/HYBRID,109.0,Diesel
2025,4,ELECTRIC(BOV),521.0,Electric (EV)
2025,4,LPG ONLY,0.0,CNG/LPG
2025,4,NOT APPLICABLE,867.0,Unknown/Other
2025,4,PETROL,33562.0,Petrol
2025,4,PETROL/CNG,10687.0,Petrol
2025,4,PETROL/ETHANOL,5212.0,Petrol
2025,4,PETROL/HYBRID,4817.0,Petrol
2025,4,PETROL/LPG,0.0,Petrol
2025,4,PLUG-IN HYBRID EV,0.0,Hybrid EV
2025,4,PURE EV,1715.0,Electric (EV)
2025,4,STRONG HYBRID EV,1802.0,Hybrid EV
2025,5,CNG ONLY,,CNG/LPG
2025,5,DIESEL,,Diesel
2025,5,DIESEL/HYBRID,,Diesel
2025,5,ELECTRIC(BOV),,Electric (EV)
2025,5,LPG ONLY,,CNG/LPG
2025,5,NOT APPLICABLE,,Unknown/Other
2025,5,PETROL,,Petrol
2025,5,PETROL/CNG,,Petrol
2025,5,PETROL/ETHANOL,,Petrol
2025,5,PETROL/HYBRID,,Petrol
2025,5,PETROL/LPG,,Petrol
2025,5,PLUG-IN HYBRID EV,,Hybrid EV
2025,5,PURE EV,,Electric (EV)
2025,5,STRONG HYBRID EV,,Hybrid EV
2025,6,CNG ONLY,,CNG/LPG
2025,6,DIESEL,,Diesel
2025,6,DIESEL/HYBRID,,Diesel
2025,6,ELECTRIC(BOV),,Electric (EV)
2025,6,LPG ONLY,,CNG/LPG
2025,6,NOT APPLICABLE,,Unknown/Other
2025,6,PETROL,,Petrol
2025,6,PETROL/CNG,,Petrol
2025,6,PETROL/ETHANOL,,Petrol
2025,6,PETROL/HYBRID,,Petrol
2025,6,PETROL/LPG,,Petrol
2025,6,PLUG-IN HYBRID EV,,Hybrid EV
2025,6,PURE EV,,Electric (EV)
2025,6,STRONG HYBRID EV,,Hybrid EV
2025,7,CNG ONLY,,CNG/LPG
2025,7,DIESEL,,Diesel
2025,7,DIESEL/HYBRID,,Diesel
2025,7,ELECTRIC(BOV),,Electric (EV)
2025,7,LPG ONLY,,CNG/LPG
2025,7,NOT APPLICABLE,,Unknown/Other
2025,7,PETROL,,Petrol
2025,7,PETROL/CNG,,Petrol
2025,7,PETROL/ETHANOL,,Petrol
2025,7,PETROL/HYBRID,,Petrol
2025,7,PETROL/LPG,,Petrol
2025,7,PLUG-IN HYBRID EV,,Hybrid EV
2025,7,PURE EV,,Electric (EV)
2025,7,STRONG HYBRID EV,,Hybrid EV
2025,8,CNG ONLY,,CNG/LPG
2025,8,DIESEL,,Diesel
2025,8,DIESEL/HYBRID,,Diesel
2025,8,ELECTRIC(BOV),,Electric (EV)
2025,8,LPG ONLY,,CNG/LPG
2025,8,NOT APPLICABLE,,Unknown/Other
2025,8,PETROL,,Petrol
2025,8,PETROL/CNG,,Petrol
2025,8,PETROL/ETHANOL,,Petrol
2025,8,PETROL/HYBRID,,Petrol
2025,8,PETROL/LPG,,Petrol
2025,8,PLUG-IN HYBRID EV,,Hybrid EV
2025,8,PURE EV,,Electric (EV)
2025,8,STRONG HYBRID EV,,Hybrid EV
2025,9,CNG ONLY,,CNG/LPG
2025,9,DIESEL,,Diesel
2025,9,DIESEL/HYBRID,,Diesel
2025,9,ELECTRIC(BOV),,Electric (EV)
2025,9,LPG ONLY,,CNG/LPG
2025,9,NOT APPLICABLE,,Unknown/Other
2025,9,PETROL,,Petrol
2025,9,PETROL/CNG,,Petrol
2025,9,PETROL/ETHANOL,,Petrol
2025,9,PETROL/HYBRID,,Petrol
2025,9,PETROL/LPG,,Petrol
2025,9,PLUG-IN HYBRID EV,,Hybrid EV
2025,9,PURE EV,,Electric (EV)
2025,9,STRONG HYBRID EV,,Hybrid EV
2025,10,CNG ONLY,,CNG/LPG
2025,10,DIESEL,,Diesel
2025,10,DIESEL/HYBRID,,Diesel
2025,10,ELECTRIC(BOV),,Electric (EV)
2025,10,LPG ONLY,,CNG/LPG
2025,10,NOT APPLICABLE,,Unknown/Other
2025,10,PETROL,,Petrol
2025,10,PETROL/CNG,,Petrol
2025,10,PETROL/ETHANOL,,Petrol
2025,10,PETROL/HYBRID,,Petrol
2025,10,PETROL/LPG,,Petrol
2025,10,PLUG-IN HYBRID EV,,Hybrid EV
2025,10,PURE EV,,Electric (EV)
2025,10,STRONG HYBRID EV,,Hybrid EV
2025,11,CNG ONLY,,CNG/LPG
2025,11,DIESEL,,Diesel
2025,11,DIESEL/HYBRID,,Diesel
2025,11,ELECTRIC(BOV),,Electric (EV)
2025,11,LPG ONLY,,CNG/LPG
2025,11,NOT APPLICABLE,,Unknown/Other
2025,11,PETROL,,Petrol
2025,11,PETROL/CNG,,Petrol
2025,11,PETROL/ETHANOL,,Petrol
2025,11,PETROL/HYBRID,,Petrol
2025,11,PETROL/LPG,,Petrol
2025,11,PLUG-IN HYBRID EV,,Hybrid EV
2025,11,PURE EV,,Electric (EV)
2025,11,STRONG HYBRID EV,,Hybrid EV
2025,12,CNG ONLY,,CNG/LPG
2025,12,DIESEL,,Diesel
2025,12,DIESEL/HYBRID,,Diesel
2025,12,ELECTRIC(BOV),,Electric (EV)
2025,12,LPG ONLY,,CNG/LPG
2025,12,NOT APPLICABLE,,Unknown/Other
2025,12,PETROL,,Petrol
2025,12,PETROL/CNG,,Petrol
2025,12,PETROL/ETHANOL,,Petrol
2025,12,PETROL/HYBRID,,Petrol
2025,12,PETROL/LPG,,Petrol
2025,12,PLUG-IN HYBRID EV,,Hybrid EV
2025,12,PURE EV,,Electric (EV)
2025,12,STRONG HYBRID EV,,Hybrid EV
